timestamp,nav_state_timestamp,failsafe_timestamp,armed_time,takeoff_time,onboard_control_sensors_present,onboard_control_sensors_enabled,onboard_control_sensors_health,nav_state,arming_state,hil_state,failsafe,system_type,system_id,component_id,vehicle_type,is_vtol,is_vtol_tailsitter,vtol_fw_permanent_stab,in_transition_mode,in_transition_to_fw,rc_signal_lost,rc_input_mode,data_link_lost,data_link_lost_counter,high_latency_data_link_lost,engine_failure,mission_failure,geofence_violated,failure_detector_status,latest_arming_reason,latest_disarming_reason
757570,753117,0,0,0,2097192,65548,40,0,1,0,0,2,1,1,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0
1258939,753117,0,0,0,304119848,302088204,32811,0,1,0,0,2,1,1,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0
1759811,753117,0,0,0,304644140,302088204,557103,0,1,0,0,2,1,1,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0
1938464,753117,0,0,0,304644140,304185356,2654223,0,1,0,0,2,1,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
2446485,753117,0,0,0,304644140,304185356,2654223,0,1,0,0,2,1,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
2950630,753117,0,0,0,304644140,304185356,2654223,0,1,0,0,2,1,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
3455159,753117,0,0,0,304644140,304185356,2654223,0,1,0,0,2,1,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
3964056,753117,0,0,0,304644140,304185356,2654223,0,1,0,0,2,1,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
4471500,753117,0,0,0,304644140,304185356,2654223,0,1,0,0,2,1,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
4978472,753117,0,0,0,304644140,304185356,2654223,0,1,0,0,2,1,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
5485822,753117,0,0,0,304644140,304185356,2654223,0,1,0,0,2,1,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
5995917,753117,0,0,0,304644140,304185356,3047436,0,1,0,0,2,1,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
6496480,753117,0,0,0,304644140,304185356,3047436,0,1,0,0,2,1,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
7006529,753117,0,0,0,304644140,304185356,3047436,0,1,0,0,2,1,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
7517512,753117,0,0,0,304644140,304185356,3047436,0,1,0,0,2,1,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
8027479,753117,0,0,0,304644140,304185356,3047436,0,1,0,0,2,1,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
8530928,753117,0,0,0,304644140,304185356,3047436,0,1,0,0,2,1,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
9031456,753117,0,0,0,304644140,304185356,3047436,0,1,0,0,2,1,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
9541526,753117,0,0,0,304644140,304185356,3047436,0,1,0,0,2,1,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
10050689,753117,0,0,0,304644140,304185356,3047436,0,1,0,0,2,1,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
11066850,753117,0,0,0,304644140,304185356,3047436,0,1,0,0,2,1,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
11567540,753117,0,0,0,304644140,304185356,3047436,0,1,0,0,2,1,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
12070623,753117,0,0,0,304644140,304185356,3047436,0,1,0,0,2,1,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
12574480,753117,0,0,0,304644140,304185356,3047436,0,1,0,0,2,1,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
13084129,753117,0,0,0,304644140,304185356,3047436,0,1,0,0,2,1,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
13591764,753117,0,0,0,304644140,304185356,3047436,0,1,0,0,2,1,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
14100980,753117,0,0,0,304644140,304185356,3047436,0,1,0,0,2,1,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
14612583,753117,0,0,0,304644140,304185356,3047436,0,1,0,0,2,1,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
15119764,753117,0,0,0,304644140,304185356,3047436,0,1,0,0,2,1,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
15626575,753117,0,0,0,304644140,304185356,3047436,0,1,0,0,2,1,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
16137732,753117,0,0,0,304644140,304185356,3047436,0,1,0,0,2,1,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
16647620,753117,0,0,0,304644140,304185356,3047436,0,1,0,0,2,1,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
17148014,753117,0,0,0,304644140,304185356,3047436,0,1,0,0,2,1,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
17654537,753117,0,0,0,304644140,304185356,3047436,0,1,0,0,2,1,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
18164479,753117,0,0,0,304644140,304185356,3047436,0,1,0,0,2,1,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
18673682,753117,0,0,0,304644140,304185356,3047436,0,1,0,0,2,1,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
19183098,753117,0,0,0,304644140,304185356,3047436,0,1,0,0,2,1,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
19693482,753117,0,0,0,304644140,304185356,3047436,0,1,0,0,2,1,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
20195611,753117,0,0,0,304644140,304185356,3047436,0,1,0,0,2,1,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
20698545,753117,0,0,0,304644140,304185356,3047436,0,1,0,0,2,1,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
21206499,753117,0,0,0,304644140,304185356,3047436,0,1,0,0,2,1,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
21713515,753117,0,0,0,304644140,304185356,3047436,0,1,0,0,2,1,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
22220777,753117,0,0,0,304644140,304185356,3047436,0,1,0,0,2,1,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
22722548,753117,0,0,0,304644140,304185356,3047436,0,1,0,0,2,1,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
23234902,753117,0,0,0,304644140,304185356,3047436,0,1,0,0,2,1,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
23738618,753117,0,0,0,304644140,304185356,3047436,0,1,0,0,2,1,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
24246505,753117,0,0,0,304644140,304185356,3047436,0,1,0,0,2,1,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
24755793,753117,0,0,0,304644140,304185356,3047436,0,1,0,0,2,1,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
25259592,753117,0,0,0,304644140,304185356,3047436,0,1,0,0,2,1,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
25768426,753117,0,0,0,304644140,304185356,3047436,0,1,0,0,2,1,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
26268687,753117,0,0,0,304644140,304185356,3047436,0,1,0,0,2,1,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
26775523,753117,0,0,0,304644140,304185356,3047436,0,1,0,0,2,1,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
27286504,753117,0,0,0,304644140,304185356,3047436,0,1,0,0,2,1,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
27796481,753117,0,0,0,304644140,304185356,3047436,0,1,0,0,2,1,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
28297550,753117,0,0,0,304644140,304185356,3047436,0,1,0,0,2,1,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
28803332,753117,0,0,0,304644140,304185356,3047436,0,1,0,0,2,1,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
29303480,753117,0,0,0,304644140,304185356,3047436,0,1,0,0,2,1,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
29804480,753117,0,0,0,304644140,304185356,3047436,0,1,0,0,2,1,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
30314654,753117,0,0,0,304644140,304185356,3047436,0,1,0,0,2,1,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
30819041,753117,0,0,0,304644140,304185356,3047436,0,1,0,0,2,1,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
31323543,753117,0,0,0,304644140,304185356,3047436,0,1,0,0,2,1,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
31834489,753117,0,0,0,304644140,304185356,3047436,0,1,0,0,2,1,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
32334500,753117,0,0,0,304644140,304185356,3047436,0,1,0,0,2,1,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
32845322,753117,0,0,0,304644140,304185356,3047436,0,1,0,0,2,1,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
33352841,753117,0,0,0,304644140,304185356,3047436,0,1,0,0,2,1,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
33856768,753117,0,0,0,304644140,304185356,3047436,0,1,0,0,2,1,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
34367597,753117,0,0,0,304644140,304185356,3047436,0,1,0,0,2,1,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
34873886,753117,0,0,0,304644140,304185356,3047436,0,1,0,0,2,1,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
35381656,753117,0,0,0,304644140,304185356,3047436,0,1,0,0,2,1,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
35887520,753117,0,0,0,304644140,304185356,3047436,0,1,0,0,2,1,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
36388101,753117,0,0,0,304644140,304185356,3047436,0,1,0,0,2,1,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
36891594,753117,0,0,0,304644140,304185356,3047436,0,1,0,0,2,1,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
37403711,753117,0,0,0,304644140,304185356,3047436,0,1,0,0,2,1,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
37910740,753117,0,0,0,304644140,304185356,3047436,0,1,0,0,2,1,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
38411147,753117,0,0,0,304644140,304185356,3047436,0,1,0,0,2,1,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
38911477,753117,0,0,0,304644140,304185356,3047436,0,1,0,0,2,1,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
39420688,753117,0,0,0,304644140,304185356,3047436,0,1,0,0,2,1,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
39923519,753117,0,0,0,304644140,304185356,3047436,0,1,0,0,2,1,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
40426478,753117,0,0,0,304644140,304185356,3047436,0,1,0,0,2,1,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
40929480,753117,0,0,0,304644140,304185356,3047436,0,1,0,0,2,1,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
41438054,753117,0,0,0,304644140,304185356,3047436,0,1,0,0,2,1,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
41947006,753117,0,0,0,304644140,304185356,3047436,0,1,0,0,2,1,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
42453716,753117,0,0,0,304644140,304185356,3047436,0,1,0,0,2,1,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
42961517,753117,0,0,0,304644140,304185356,3047436,0,1,0,0,2,1,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
43462517,753117,0,0,0,304644140,304185356,3047436,0,1,0,0,2,1,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
43971700,753117,0,0,0,304644140,304185356,3047436,0,1,0,0,2,1,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
44472601,753117,0,0,0,304644140,304185356,3047436,0,1,0,0,2,1,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
44982674,753117,0,0,0,304644140,304185356,3047436,0,1,0,0,2,1,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
45493603,753117,0,0,0,304644140,304185356,3047436,0,1,0,0,2,1,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
46003479,753117,0,0,0,304644140,304185356,3047436,0,1,0,0,2,1,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
46514069,753117,0,0,0,304644140,304185356,3047436,0,1,0,0,2,1,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
47014512,753117,0,0,0,304644140,304185356,3047436,0,1,0,0,2,1,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
47514533,753117,0,0,0,304644140,304185356,3047436,0,1,0,0,2,1,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
48020706,753117,0,0,0,304644140,304185356,3047436,0,1,0,0,2,1,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
48522157,753117,0,0,0,304644140,304185356,3047436,0,1,0,0,2,1,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
49028541,753117,0,0,0,304644140,304185356,3047436,0,1,0,0,2,1,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
49531476,753117,0,0,0,304644140,304185356,3047436,0,1,0,0,2,1,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
50035987,753117,0,0,0,304644140,304185356,3047436,0,1,0,0,2,1,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
50539482,753117,0,0,0,304644140,304185356,3047436,0,1,0,0,2,1,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
51048602,753117,0,0,0,304644140,304185356,3047436,0,1,0,0,2,1,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
51558550,753117,0,0,0,304644140,304185356,3047436,0,1,0,0,2,1,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
52069720,753117,0,0,0,304644140,304185356,3047436,0,1,0,0,2,1,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
52580950,753117,0,0,0,304644140,304185356,3047436,0,1,0,0,2,1,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
53587543,753117,0,0,0,304644140,304185356,3047436,0,1,0,0,2,1,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
54092550,753117,0,0,0,304644140,304185356,3047436,0,1,0,0,2,1,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
54595026,753117,0,0,0,304644140,304185356,3047436,0,1,0,0,2,1,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
55100667,753117,0,0,0,304644140,304185356,3047436,0,1,0,0,2,1,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
55608036,753117,0,0,0,304644140,304185356,3047436,0,1,0,0,2,1,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
56110603,753117,0,0,0,304644140,304185356,3047436,0,1,0,0,2,1,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
56620810,753117,0,0,0,304644140,304185356,3047436,0,1,0,0,2,1,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
57126480,753117,0,0,0,304644140,304185356,3047436,0,1,0,0,2,1,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
57633504,753117,0,0,0,304644140,304185356,3047436,0,1,0,0,2,1,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
58146009,753117,0,0,0,304644140,304185356,3047436,0,1,0,0,2,1,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
58652571,753117,0,0,0,304644140,304185356,3047436,0,1,0,0,2,1,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
59163496,753117,0,0,0,304644140,304185356,3047436,0,1,0,0,2,1,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
59665878,753117,0,0,0,304644140,304185356,3047436,0,1,0,0,2,1,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
60166077,753117,0,0,0,304644140,304185356,3047436,0,1,0,0,2,1,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
60673617,753117,0,0,0,304644140,304185356,3047436,0,1,0,0,2,1,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
61177599,753117,0,0,0,304644140,304185356,3047436,0,1,0,0,2,1,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
61677723,753117,0,0,0,304644140,304185356,3047436,0,1,0,0,2,1,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
62181482,753117,0,0,0,304644140,304185356,3047436,0,1,0,0,2,1,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
62690848,753117,0,0,0,304644140,304185356,3047436,0,1,0,0,2,1,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
63191035,753117,0,0,0,304644140,304185356,3047436,0,1,0,0,2,1,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
63696117,753117,0,0,0,304644140,304185356,3047436,0,1,0,0,2,1,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
64198620,753117,0,0,0,304644140,304185356,3047436,0,1,0,0,2,1,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
64707576,753117,0,0,0,304644140,304185356,3047436,0,1,0,0,2,1,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
65208887,753117,0,0,0,304644140,304185356,3047436,0,1,0,0,2,1,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
65711541,753117,0,0,0,304644140,304185356,3047436,0,1,0,0,2,1,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
66212146,753117,0,0,0,304644140,304185356,3047436,0,1,0,0,2,1,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
66719840,753117,0,0,0,304644140,304185356,3047436,0,1,0,0,2,1,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
67228506,753117,0,0,0,304644140,304185356,3047436,0,1,0,0,2,1,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
67742072,753117,0,0,0,304644140,304185356,3047436,0,1,0,0,2,1,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
68249438,753117,0,0,0,304644140,304185356,3047436,0,1,0,0,2,1,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
68752200,753117,0,0,0,304644140,304185356,3047436,0,1,0,0,2,1,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
69252547,753117,0,0,0,304644140,304185356,3047436,0,1,0,0,2,1,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
69762480,753117,0,0,0,304644140,304185356,3047436,0,1,0,0,2,1,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
70272481,753117,0,0,0,304644140,304185356,3047436,0,1,0,0,2,1,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
70774833,753117,0,0,0,304644140,304185356,3047436,0,1,0,0,2,1,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
71275622,753117,0,0,0,304644140,304185356,3047436,0,1,0,0,2,1,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
71775994,753117,0,0,0,304644140,304185356,3047436,0,1,0,0,2,1,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
72277479,753117,0,0,0,304644140,304185356,3047436,0,1,0,0,2,1,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
72780761,753117,0,0,0,304644140,304185356,3047436,0,1,0,0,2,1,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
73290671,753117,0,0,0,304644140,304185356,3047436,0,1,0,0,2,1,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
73799713,753117,0,0,0,304644140,304185356,3047436,0,1,0,0,2,1,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
74310019,753117,0,0,0,304644140,304185356,3047436,0,1,0,0,2,1,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
74821140,753117,0,0,0,304644140,304185356,3047468,0,1,0,0,2,1,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
75200923,75200919,0,0,0,304644140,304185356,3047468,4,1,0,0,2,1,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
75702844,75200919,0,0,0,304644140,304185356,3047468,4,1,0,0,2,1,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
76204608,75200919,0,0,0,304644140,304185356,3047468,4,1,0,0,2,1,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
76706500,75200919,0,0,0,304644140,304185356,3047468,4,1,0,0,2,1,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
77207124,75200919,0,0,0,304644140,304185356,3047468,4,1,0,0,2,1,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
77710699,75200919,0,0,0,304644140,304185356,3047468,4,1,0,0,2,1,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
78215700,75200919,0,0,0,304644140,304185356,3047468,4,1,0,0,2,1,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
